image_id,file_name,garments,colors,styles,scene,objects,relation,weather,location,color_garment_pairs,query_tags,caption,gender
synth_0243,synth_0243.jpg,raincoat,yellow,outdoor,subway entrance steps,storefront,looking at,rainy,campus in London,yellow:raincoat,raincoat;yellow;subway entrance steps;storefront;looking at;rainy;campus in London;outdoor,"A young man wearing a bright yellow raincoat, looking at a storefront in a subway entrance steps located in campus in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0244,synth_0244.jpg,jacket,black,outdoor,neon city street,bright yellow umbrella,carrying,rainy,campus in London,black:jacket,jacket;black;neon city street;bright yellow umbrella;carrying;rainy;campus in London;outdoor,"A middle-aged woman wearing a black jacket, carrying a bright yellow umbrella in a neon city street located in campus in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0245,synth_0245.jpg,jacket,yellow,outdoor,busy pedestrian shopping district,storefront,looking at,cloudy,shopping district in London,yellow:jacket,jacket;yellow;busy pedestrian shopping district;storefront;looking at;cloudy;shopping district in London;outdoor,"A young woman wearing a yellow jacket, looking at a storefront in a busy pedestrian shopping district located in shopping district in London, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0246,synth_0246.jpg,jacket,black,outdoor,quiet suburban sidewalk,bright yellow umbrella,carrying,rainy,business district in New York,black:jacket,jacket;black;quiet suburban sidewalk;bright yellow umbrella;carrying;rainy;business district in New York;outdoor,"A middle-aged woman wearing a black jacket, carrying a bright yellow umbrella in a quiet suburban sidewalk located in business district in New York, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0247,synth_0247.jpg,raincoat,yellow,outdoor,cozy living room,bed,relaxing on,clear indoor lighting,residential street in London,yellow:raincoat,raincoat;yellow;cozy living room;bed;relaxing on;clear indoor lighting;residential street in London;outdoor,"A teenager wearing a bright yellow raincoat, relaxing on a bed in a cozy living room located in residential street in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0248,synth_0248.jpg,jacket,black,outdoor,neon city street,bright yellow umbrella,carrying,rainy,financial district in London,black:jacket,jacket;black;neon city street;bright yellow umbrella;carrying;rainy;financial district in London;outdoor,"A middle-aged woman wearing a black jacket, carrying a bright yellow umbrella in a neon city street located in financial district in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0249,synth_0249.jpg,jacket,black,outdoor,neon city street,bright yellow umbrella,carrying,rainy,urban park in Paris,black:jacket,jacket;black;neon city street;bright yellow umbrella;carrying;rainy;urban park in Paris;outdoor,"An elderly man wearing a black jacket, carrying a bright yellow umbrella in a neon city street located in urban park in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0250,synth_0250.jpg,raincoat,yellow,outdoor,cozy living room,bookshelf,browsing,clear indoor lighting,campus in Paris,yellow:raincoat,raincoat;yellow;cozy living room;bookshelf;browsing;clear indoor lighting;campus in Paris;outdoor,"A fashion model wearing a bright yellow raincoat, browsing a bookshelf in a cozy living room located in campus in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0251,synth_0251.jpg,raincoat,yellow,outdoor,cozy living room,bed,relaxing on,clear indoor lighting,financial district in London,yellow:raincoat,raincoat;yellow;cozy living room;bed;relaxing on;clear indoor lighting;financial district in London;outdoor,"An elderly man wearing a bright yellow raincoat, relaxing on a bed in a cozy living room located in financial district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0252,synth_0252.jpg,jacket,black,outdoor,bustling crosswalk,bright yellow umbrella,carrying,rainy,shopping district in London,black:jacket,jacket;black;bustling crosswalk;bright yellow umbrella;carrying;rainy;shopping district in London;outdoor,"A young woman wearing a black jacket, carrying a bright yellow umbrella in a bustling crosswalk located in shopping district in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0253,synth_0253.jpg,jacket,black,outdoor,highway overpass,bright yellow umbrella,holding,rainy,business district in Tokyo,black:jacket,jacket;black;highway overpass;bright yellow umbrella;holding;rainy;business district in Tokyo;outdoor,"A fashion model wearing a black jacket, holding a bright yellow umbrella in a highway overpass located in business district in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0254,synth_0254.jpg,raincoat,yellow,outdoor,cozy living room,bed,relaxing on,clear indoor lighting,shopping district in Tokyo,yellow:raincoat,raincoat;yellow;cozy living room;bed;relaxing on;clear indoor lighting;shopping district in Tokyo;outdoor,"A fashion model wearing a bright yellow raincoat, relaxing on a bed in a cozy living room located in shopping district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0255,synth_0255.jpg,jacket,black,outdoor,urban streets,bright yellow umbrella,holding,rainy,residential street in Paris,black:jacket,jacket;black;urban streets;bright yellow umbrella;holding;rainy;residential street in Paris;outdoor,"A fashion model wearing a black jacket, holding a bright yellow umbrella in a urban streets located in residential street in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0256,synth_0256.jpg,raincoat,yellow,outdoor,cozy living room,bookshelf,standing near,clear indoor lighting,residential street in New York,yellow:raincoat,raincoat;yellow;cozy living room;bookshelf;standing near;clear indoor lighting;residential street in New York;outdoor,"A young woman wearing a bright yellow raincoat, standing near a bookshelf in a cozy living room located in residential street in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0257,synth_0257.jpg,raincoat,blue,outdoor,quiet suburban sidewalk,city road,walking on,rainy,financial district in London,blue:raincoat,raincoat;blue;quiet suburban sidewalk;city road;walking on;rainy;financial district in London;outdoor,"A middle-aged woman wearing a blue raincoat, walking on a city road in a quiet suburban sidewalk located in financial district in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0258,synth_0258.jpg,raincoat,yellow,outdoor,cozy living room,bookshelf,standing near,clear indoor lighting,campus in New York,yellow:raincoat,raincoat;yellow;cozy living room;bookshelf;standing near;clear indoor lighting;campus in New York;outdoor,"An elderly man wearing a bright yellow raincoat, standing near a bookshelf in a cozy living room located in campus in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0259,synth_0259.jpg,raincoat,yellow,outdoor,cozy living room,television,watching,clear indoor lighting,financial district in Paris,yellow:raincoat,raincoat;yellow;cozy living room;television;watching;clear indoor lighting;financial district in Paris;outdoor,"A young woman wearing a bright yellow raincoat, watching a television in a cozy living room located in financial district in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0260,synth_0260.jpg,raincoat,blue,outdoor,historic cobblestone alley,crosswalk,standing near,rainy,residential street in Tokyo,blue:raincoat,raincoat;blue;historic cobblestone alley;crosswalk;standing near;rainy;residential street in Tokyo;outdoor,"An elderly man wearing a blue raincoat, standing near a crosswalk in a historic cobblestone alley located in residential street in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0261,synth_0261.jpg,raincoat,yellow,outdoor,cozy living room,bookshelf,standing near,clear indoor lighting,downtown in Paris,yellow:raincoat,raincoat;yellow;cozy living room;bookshelf;standing near;clear indoor lighting;downtown in Paris;outdoor,"A teenager wearing a bright yellow raincoat, standing near a bookshelf in a cozy living room located in downtown in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0262,synth_0262.jpg,jacket,black,outdoor,bustling crosswalk,bright yellow umbrella,holding,rainy,residential street in London,black:jacket,jacket;black;bustling crosswalk;bright yellow umbrella;holding;rainy;residential street in London;outdoor,"A young man wearing a black jacket, holding a bright yellow umbrella in a bustling crosswalk located in residential street in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0263,synth_0263.jpg,jacket,black,outdoor,subway entrance steps,bright yellow umbrella,carrying,rainy,business district in Tokyo,black:jacket,jacket;black;subway entrance steps;bright yellow umbrella;carrying;rainy;business district in Tokyo;outdoor,"A person wearing a black jacket, carrying a bright yellow umbrella in a subway entrance steps located in business district in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0264,synth_0264.jpg,jacket,black,outdoor,highway overpass,bright yellow umbrella,holding,rainy,campus in London,black:jacket,jacket;black;highway overpass;bright yellow umbrella;holding;rainy;campus in London;outdoor,"A middle-aged woman wearing a black jacket, holding a bright yellow umbrella in a highway overpass located in campus in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0265,synth_0265.jpg,raincoat,yellow,outdoor,cozy living room,plush living room sofa,sitting on,clear indoor lighting,business district in London,yellow:raincoat,raincoat;yellow;cozy living room;plush living room sofa;sitting on;clear indoor lighting;business district in London;outdoor,"An elderly man wearing a bright yellow raincoat, sitting on a plush living room sofa in a cozy living room located in business district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0266,synth_0266.jpg,raincoat,blue,outdoor,highway overpass,city road,crossing,rainy,shopping district in Paris,blue:raincoat,raincoat;blue;highway overpass;city road;crossing;rainy;shopping district in Paris;outdoor,"A middle-aged woman wearing a blue raincoat, crossing a city road in a highway overpass located in shopping district in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0267,synth_0267.jpg,jacket,black,outdoor,subway entrance steps,bright yellow umbrella,holding,rainy,downtown in New York,black:jacket,jacket;black;subway entrance steps;bright yellow umbrella;holding;rainy;downtown in New York;outdoor,"A young man wearing a black jacket, holding a bright yellow umbrella in a subway entrance steps located in downtown in New York, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0268,synth_0268.jpg,raincoat,yellow,outdoor,quiet suburban sidewalk,traffic signal,standing near,rainy,financial district in Tokyo,yellow:raincoat,raincoat;yellow;quiet suburban sidewalk;traffic signal;standing near;rainy;financial district in Tokyo;outdoor,"A teenager wearing a bright yellow raincoat, standing near a traffic signal in a quiet suburban sidewalk located in financial district in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0269,synth_0269.jpg,raincoat,yellow,outdoor,quiet suburban sidewalk,crosswalk,standing near,rainy,urban park in Tokyo,yellow:raincoat,raincoat;yellow;quiet suburban sidewalk;crosswalk;standing near;rainy;urban park in Tokyo;outdoor,"A teenager wearing a bright yellow raincoat, standing near a crosswalk in a quiet suburban sidewalk located in urban park in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0270,synth_0270.jpg,raincoat,yellow,outdoor,highway overpass,sidewalk,walking on,rainy,financial district in London,yellow:raincoat,raincoat;yellow;highway overpass;sidewalk;walking on;rainy;financial district in London;outdoor,"An elderly man wearing a bright yellow raincoat, walking on a sidewalk in a highway overpass located in financial district in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0271,synth_0271.jpg,raincoat,yellow,outdoor,cozy living room,bookshelf,browsing,clear indoor lighting,urban park in London,yellow:raincoat,raincoat;yellow;cozy living room;bookshelf;browsing;clear indoor lighting;urban park in London;outdoor,"A fashion model wearing a bright yellow raincoat, browsing a bookshelf in a cozy living room located in urban park in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0272,synth_0272.jpg,jacket,black,outdoor,urban streets,bright yellow umbrella,carrying,rainy,shopping district in Tokyo,black:jacket,jacket;black;urban streets;bright yellow umbrella;carrying;rainy;shopping district in Tokyo;outdoor,"A fashion model wearing a black jacket, carrying a bright yellow umbrella in a urban streets located in shopping district in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0273,synth_0273.jpg,jacket,yellow,outdoor,bustling crosswalk,city road,crossing,foggy,downtown in New York,yellow:jacket,jacket;yellow;bustling crosswalk;city road;crossing;foggy;downtown in New York;outdoor,"A person wearing a yellow jacket, crossing a city road in a bustling crosswalk located in downtown in New York, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0274,synth_0274.jpg,raincoat,yellow,outdoor,quiet suburban sidewalk,crosswalk,standing near,rainy,residential street in Tokyo,yellow:raincoat,raincoat;yellow;quiet suburban sidewalk;crosswalk;standing near;rainy;residential street in Tokyo;outdoor,"A middle-aged woman wearing a bright yellow raincoat, standing near a crosswalk in a quiet suburban sidewalk located in residential street in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0275,synth_0275.jpg,raincoat,yellow,outdoor,busy pedestrian shopping district,traffic signal,waiting at,rainy,financial district in New York,yellow:raincoat,raincoat;yellow;busy pedestrian shopping district;traffic signal;waiting at;rainy;financial district in New York;outdoor,"A young man wearing a bright yellow raincoat, waiting at a traffic signal in a busy pedestrian shopping district located in financial district in New York, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0276,synth_0276.jpg,jacket,yellow,outdoor,neon city street,city road,walking on,foggy,downtown in Paris,yellow:jacket,jacket;yellow;neon city street;city road;walking on;foggy;downtown in Paris;outdoor,"A young man wearing a yellow jacket, walking on a city road in a neon city street located in downtown in Paris, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0277,synth_0277.jpg,raincoat,yellow,outdoor,cozy living room,television,standing near,clear indoor lighting,residential street in New York,yellow:raincoat,raincoat;yellow;cozy living room;television;standing near;clear indoor lighting;residential street in New York;outdoor,"A young man wearing a bright yellow raincoat, standing near a television in a cozy living room located in residential street in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0278,synth_0278.jpg,jacket,yellow,outdoor,quiet suburban sidewalk,tall building,walking past,foggy,campus in London,yellow:jacket,jacket;yellow;quiet suburban sidewalk;tall building;walking past;foggy;campus in London;outdoor,"A middle-aged woman wearing a yellow jacket, walking past a tall building in a quiet suburban sidewalk located in campus in London, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0279,synth_0279.jpg,raincoat,yellow,outdoor,bustling crosswalk,sidewalk,walking on,rainy,urban park in Paris,yellow:raincoat,raincoat;yellow;bustling crosswalk;sidewalk;walking on;rainy;urban park in Paris;outdoor,"A young woman wearing a bright yellow raincoat, walking on a sidewalk in a bustling crosswalk located in urban park in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0280,synth_0280.jpg,raincoat,yellow,outdoor,cozy living room,plush living room sofa,relaxing on,clear indoor lighting,residential street in New York,yellow:raincoat,raincoat;yellow;cozy living room;plush living room sofa;relaxing on;clear indoor lighting;residential street in New York;outdoor,"A young woman wearing a bright yellow raincoat, relaxing on a plush living room sofa in a cozy living room located in residential street in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0281,synth_0281.jpg,raincoat,yellow,outdoor,busy pedestrian shopping district,crosswalk,standing near,rainy,urban park in Tokyo,yellow:raincoat,raincoat;yellow;busy pedestrian shopping district;crosswalk;standing near;rainy;urban park in Tokyo;outdoor,"A young woman wearing a bright yellow raincoat, standing near a crosswalk in a busy pedestrian shopping district located in urban park in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0282,synth_0282.jpg,jacket,black,outdoor,busy pedestrian shopping district,bright yellow umbrella,holding,rainy,shopping district in Paris,black:jacket,jacket;black;busy pedestrian shopping district;bright yellow umbrella;holding;rainy;shopping district in Paris;outdoor,"A middle-aged woman wearing a black jacket, holding a bright yellow umbrella in a busy pedestrian shopping district located in shopping district in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0283,synth_0283.jpg,raincoat,yellow,outdoor,bustling crosswalk,sidewalk,walking on,rainy,residential street in Paris,yellow:raincoat,raincoat;yellow;bustling crosswalk;sidewalk;walking on;rainy;residential street in Paris;outdoor,"A person wearing a bright yellow raincoat, walking on a sidewalk in a bustling crosswalk located in residential street in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0284,synth_0284.jpg,jacket,black,outdoor,highway overpass,bright yellow umbrella,holding,rainy,downtown in Tokyo,black:jacket,jacket;black;highway overpass;bright yellow umbrella;holding;rainy;downtown in Tokyo;outdoor,"A teenager wearing a black jacket, holding a bright yellow umbrella in a highway overpass located in downtown in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0285,synth_0285.jpg,raincoat,yellow,outdoor,bustling crosswalk,storefront,walking past,rainy,residential street in London,yellow:raincoat,raincoat;yellow;bustling crosswalk;storefront;walking past;rainy;residential street in London;outdoor,"A young woman wearing a bright yellow raincoat, walking past a storefront in a bustling crosswalk located in residential street in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0286,synth_0286.jpg,raincoat,yellow,outdoor,historic cobblestone alley,city road,crossing,rainy,financial district in New York,yellow:raincoat,raincoat;yellow;historic cobblestone alley;city road;crossing;rainy;financial district in New York;outdoor,"An elderly man wearing a bright yellow raincoat, crossing a city road in a historic cobblestone alley located in financial district in New York, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0287,synth_0287.jpg,raincoat,yellow,outdoor,cozy living room,plush living room sofa,sitting on,clear indoor lighting,financial district in London,yellow:raincoat,raincoat;yellow;cozy living room;plush living room sofa;sitting on;clear indoor lighting;financial district in London;outdoor,"A fashion model wearing a bright yellow raincoat, sitting on a plush living room sofa in a cozy living room located in financial district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0288,synth_0288.jpg,raincoat,yellow,outdoor,historic cobblestone alley,city road,walking on,rainy,urban park in London,yellow:raincoat,raincoat;yellow;historic cobblestone alley;city road;walking on;rainy;urban park in London;outdoor,"A fashion model wearing a bright yellow raincoat, walking on a city road in a historic cobblestone alley located in urban park in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0289,synth_0289.jpg,raincoat,yellow,outdoor,cozy living room,plush living room sofa,sitting on,clear indoor lighting,financial district in New York,yellow:raincoat,raincoat;yellow;cozy living room;plush living room sofa;sitting on;clear indoor lighting;financial district in New York;outdoor,"A young man wearing a bright yellow raincoat, sitting on a plush living room sofa in a cozy living room located in financial district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0290,synth_0290.jpg,raincoat,yellow,outdoor,subway entrance steps,storefront,looking at,rainy,shopping district in Tokyo,yellow:raincoat,raincoat;yellow;subway entrance steps;storefront;looking at;rainy;shopping district in Tokyo;outdoor,"A person wearing a bright yellow raincoat, looking at a storefront in a subway entrance steps located in shopping district in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0291,synth_0291.jpg,raincoat,blue,outdoor,subway entrance steps,tall building,standing near,rainy,financial district in London,blue:raincoat,raincoat;blue;subway entrance steps;tall building;standing near;rainy;financial district in London;outdoor,"An elderly man wearing a blue raincoat, standing near a tall building in a subway entrance steps located in financial district in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0292,synth_0292.jpg,jacket,yellow,outdoor,historic cobblestone alley,city road,walking on,snowy,financial district in Tokyo,yellow:jacket,jacket;yellow;historic cobblestone alley;city road;walking on;snowy;financial district in Tokyo;outdoor,"A person wearing a yellow jacket, walking on a city road in a historic cobblestone alley located in financial district in Tokyo, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0293,synth_0293.jpg,jacket,black,outdoor,subway entrance steps,bright yellow umbrella,carrying,rainy,residential street in New York,black:jacket,jacket;black;subway entrance steps;bright yellow umbrella;carrying;rainy;residential street in New York;outdoor,"A young woman wearing a black jacket, carrying a bright yellow umbrella in a subway entrance steps located in residential street in New York, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0294,synth_0294.jpg,raincoat,yellow,outdoor,historic cobblestone alley,city road,walking on,rainy,business district in Paris,yellow:raincoat,raincoat;yellow;historic cobblestone alley;city road;walking on;rainy;business district in Paris;outdoor,"An elderly man wearing a bright yellow raincoat, walking on a city road in a historic cobblestone alley located in business district in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0295,synth_0295.jpg,raincoat,yellow,outdoor,cozy living room,television,watching,clear indoor lighting,business district in Tokyo,yellow:raincoat,raincoat;yellow;cozy living room;television;watching;clear indoor lighting;business district in Tokyo;outdoor,"A young woman wearing a bright yellow raincoat, watching a television in a cozy living room located in business district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0296,synth_0296.jpg,raincoat,yellow,outdoor,neon city street,tall building,walking past,rainy,shopping district in Tokyo,yellow:raincoat,raincoat;yellow;neon city street;tall building;walking past;rainy;shopping district in Tokyo;outdoor,"A teenager wearing a bright yellow raincoat, walking past a tall building in a neon city street located in shopping district in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0297,synth_0297.jpg,jacket,yellow,outdoor,highway overpass,tall building,standing near,sunny,urban park in New York,yellow:jacket,jacket;yellow;highway overpass;tall building;standing near;sunny;urban park in New York;outdoor,"A teenager wearing a yellow jacket, standing near a tall building in a highway overpass located in urban park in New York, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0298,synth_0298.jpg,jacket,black,outdoor,neon city street,bright yellow umbrella,holding,rainy,financial district in New York,black:jacket,jacket;black;neon city street;bright yellow umbrella;holding;rainy;financial district in New York;outdoor,"A person wearing a black jacket, holding a bright yellow umbrella in a neon city street located in financial district in New York, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0299,synth_0299.jpg,jacket,yellow,outdoor,busy pedestrian shopping district,sidewalk,walking on,sunny,campus in London,yellow:jacket,jacket;yellow;busy pedestrian shopping district;sidewalk;walking on;sunny;campus in London;outdoor,"A person wearing a yellow jacket, walking on a sidewalk in a busy pedestrian shopping district located in campus in London, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0300,synth_0300.jpg,raincoat,yellow,outdoor,cozy living room,television,standing near,clear indoor lighting,financial district in London,yellow:raincoat,raincoat;yellow;cozy living room;television;standing near;clear indoor lighting;financial district in London;outdoor,"A fashion model wearing a bright yellow raincoat, standing near a television in a cozy living room located in financial district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0301,synth_0301.jpg,suit;tie,black,professional business,airport lounge,boarding pass,holding,clear indoor lighting,shopping district in London,black:suit,suit;tie;black;airport lounge;boarding pass;holding;clear indoor lighting;shopping district in London;professional business,"A young woman wearing a black professional business suit and a tie, holding a boarding pass in a airport lounge located in shopping district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0302,synth_0302.jpg,suit,black,professional business,airport lounge,boarding pass,reading,clear indoor lighting,business district in New York,black:suit,suit;black;airport lounge;boarding pass;reading;clear indoor lighting;business district in New York;professional business,"A middle-aged woman wearing a black professional business suit, reading a boarding pass in a airport lounge located in business district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0303,synth_0303.jpg,suit,black,professional business,busy airport terminal,airport departure board,looking at,clear indoor lighting,business district in New York,black:suit,suit;black;busy airport terminal;airport departure board;looking at;clear indoor lighting;business district in New York;professional business,"A young woman wearing a black professional business suit, looking at a airport departure board in a busy airport terminal located in business district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0304,synth_0304.jpg,suit,black,professional business,glass-walled meeting room,whiteboard,presenting near,clear indoor lighting,financial district in Tokyo,black:suit,suit;black;glass-walled meeting room;whiteboard;presenting near;clear indoor lighting;financial district in Tokyo;professional business,"A young man wearing a black professional business suit, presenting near a whiteboard in a glass-walled meeting room located in financial district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0305,synth_0305.jpg,suit,black,professional business,busy airport terminal,airport departure board,looking at,clear indoor lighting,residential street in New York,black:suit,suit;black;busy airport terminal;airport departure board;looking at;clear indoor lighting;residential street in New York;professional business,"A middle-aged woman wearing a black professional business suit, looking at a airport departure board in a busy airport terminal located in residential street in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0306,synth_0306.jpg,suit,black,professional business,business lounge,presentation screen,looking at,clear indoor lighting,business district in New York,black:suit,suit;black;business lounge;presentation screen;looking at;clear indoor lighting;business district in New York;professional business,"A person wearing a black professional business suit, looking at a presentation screen in a business lounge located in business district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0307,synth_0307.jpg,suit,white,professional business,startup open workspace,ergonomic office chair,sitting on,clear indoor lighting,shopping district in Paris,white:suit,suit;white;startup open workspace;ergonomic office chair;sitting on;clear indoor lighting;shopping district in Paris;professional business,"A teenager wearing a white professional business suit, sitting on a ergonomic office chair in a startup open workspace located in shopping district in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0308,synth_0308.jpg,suit,black,professional business,startup open workspace,conference table,standing near,clear indoor lighting,financial district in Tokyo,black:suit,suit;black;startup open workspace;conference table;standing near;clear indoor lighting;financial district in Tokyo;professional business,"A teenager wearing a black professional business suit, standing near a conference table in a startup open workspace located in financial district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0309,synth_0309.jpg,suit;tie,black,professional business,busy airport terminal,rolling luggage,holding,clear indoor lighting,campus in Tokyo,black:suit,suit;tie;black;busy airport terminal;rolling luggage;holding;clear indoor lighting;campus in Tokyo;professional business,"A person wearing a black professional business suit and a tie, holding a rolling luggage in a busy airport terminal located in campus in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0310,synth_0310.jpg,suit;tie,black,professional business,corporate boardroom,leather briefcase,holding,clear indoor lighting,downtown in Paris,black:suit,suit;tie;black;corporate boardroom;leather briefcase;holding;clear indoor lighting;downtown in Paris;professional business,"A young woman wearing a black professional business suit and a tie, holding a leather briefcase in a corporate boardroom located in downtown in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0311,synth_0311.jpg,suit,black,professional business,busy airport terminal,airport departure board,looking at,clear indoor lighting,shopping district in London,black:suit,suit;black;busy airport terminal;airport departure board;looking at;clear indoor lighting;shopping district in London;professional business,"An elderly man wearing a black professional business suit, looking at a airport departure board in a busy airport terminal located in shopping district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0312,synth_0312.jpg,suit,black,professional business,airport lounge,boarding pass,reading,clear indoor lighting,shopping district in Tokyo,black:suit,suit;black;airport lounge;boarding pass;reading;clear indoor lighting;shopping district in Tokyo;professional business,"A young woman wearing a black professional business suit, reading a boarding pass in a airport lounge located in shopping district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
